,fips_x,median_household_income,unemployment_rate_x,no_health_insurance_p,income_below_poverty_p,vacant_housing_units_p,median_home_value,over25_bachelors_or_higher_p,pop_foreign_born_p,households_with_internet_subscription_p,median_age,total_population,population_density,black_african_american_p,pop_per_sq_mile,housing_per_sq_mile,n_hospital_beds_2017,n_hospitals_2017,total_hosp_ftes_2017,n_active_mds_2017,n_hospital_admissions_2017,prev_hosp_stays_rate_2017,n_patient_days_short_term_2017,n_medicare_bene_2017,n_medicare_eligible_2018,n_airborn_infec_iso_rooms_2017,n_critical_access_hosp_2017,n_critical_access_st_gen_hosp_2017,n_fqhcs_2018,n_hosp_airborn_infec_iso_rooms_2017,n_hosp_with_ct_2017,n_hosp_with_ed_2017,n_hosp_with_telehealth_eicu_2017,n_hosp_with_urgent_care_2017,n_65yo_below_poverty_level_2017,n_65yo_below_deep_poverty_2017,n_people_below_poverty_level_2017,n_person_below_deep_poverty_level_2017,n_short_term_comm_hosp_2017,n_short_term_gen_hosp_2017,n_skilled_nursing_2017,n_st_gen_hosp_lt50_beds_2017,n_st_gen_hosp_lt100_beds_2017,n_st_gen_hosp_lt200_bed_2017,n_st_gen_hosp_lt300_bed_2017,n_st_gen_hosp_gt300_bed_2017,n_hosp_telemed_chronic_care_2017,n_hosp_telemed_postdischarge_2017,p_65yo_below_poverty_level_2017,p_people_below_deep_poverty_2017,avg_hh_size_2010,census_pop_2000,dist_st_hosp_00_04_services_2017,dist_other_hosp_00_04_services_2017,dist_st_hosp_00_39p_util_rate_2017,dist_st_hosp_05_14_services_2017,dist_other_hosp_05_14_services_2017,dist_st_hosp_15_24_services_2017,dist_other_hosp_15_24_services_2017,dist_st_hosp_25_services_2017,dist_other_hosp_25_services_2017,dist_st_hosp_40_59p_util_rate_2017,dist_st_hosp_60_79p_util_rate_2017,dist_st_hosp_80p_util_rate_2017,n_ed_visits_st_hosp_2017,n_ed_visits_other_hosp_2017,n_licensed_beds_st_hosp_2017,n_licensed_beds_all_hosp_2017,n_households_2010,n_outpatient_visits_st_gen_hosp_2017,n_outpatient_visits_va_hosp_2017,n_male_60_64_2010,n_male_65_74_2010,n_male_75_84_2010,n_total_female_2017,n_total_male_2017,n_pop_2017,n_pop_65yo_2010,n_pop_2018,n_pop_65yo_2017,n_st_comm_hosp_admissions_2017,n_st_comm_hosp_beds_2017,n_st_gen_hosp_admissions_2017,n_st_gen_hosp_beds_2017,n_active_mds_total_2017,n_inpatient_beds_2017,n_medsurg_icu_beds_2017,n_cardiac_icu_beds_2017,n_other_icu_beds_2017,n_neonatal_icu_beds_2017,n_peds_icu_beds_2017,n_burn_icu_beds_2017,n_hosp_with_medsurg_icu_2017,n_hosp_with_cardiac_icu_2017,n_hosp_with_other_icu_2017,n_hosp_with_neonatal_icu_2017,n_hosp_with_peds_icu_2017,n_hosp_with_burn_icu_2017,n_hosp_nursing_home_beds_2017,n_fac_nursing_home_beds_2018,p_18_64_no_insurance_allincome,p_18_64_no_insurance_200poverty,p_18_64_no_insurance_400poverty,n_medsurg_card_other_icu_beds_2017,n_nursing_home_beds_2017,p_nonwhite,p_white,prop_diabetes,CHD_hosp,ob_prev_adj,hypertension_hosp,prop_edu_less_high_school,prop_edu_less_college,prop_food_stamp_SNAP_recip,median_HHI,income_inequal,prop_poverty,unemployment_rate_y,annual_PM2.5,prop_uninsured,prop_medicaid_eligible,n_households,avg_hh_size,n_65_living_alone,p_65_living_alone,n_hh_grandparents_with_under18,p_hh_grandparents_with_under18,n_hh_with_computer,p_hh_with_computer,n_hh_with_broadband,p_hh_with_broadband,n_usa_native,p_usa_native,gini_coef,p_hh_renter,ice_wb_income,p_group_quarters,premature_mort,severe_housing_problems,severe_housing_cost_burden,p_crowded_housing,high_housing_cost,empower_medicare_bene,empower_power_depend,county_name,case1,case2,case3,fips_y,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,total_1,total_2,total_3
181,56021,64220,5.3,8.3,10.0,8.7,214000,28.7,3.2,83.9,36.9,97692,0.14,2.3,34.2,15.1,299,2,0,217,11898,4094.0,61987,16074.0,19588.0,10,0,0,3.0,1,1,1,0,0,1173,360,9828,3694,1,2,4.0,0,1,0,1,0,1,0,26,39,240,81607.0,1,0,0,0,0,0,0,1,0,1,1,0,50570,0,222,222,37576,515476,332916,2649,3110,1585,48537,49790,98327.0,11505,98976,15309,10044,238,11898,299,231,299,15,0,0,0,0,0,1,0,0,0,0,0,0,0.0,136.0,260.0,202.0,15,0.0,20.21096023,79.78903977,8.6,64.3,30.5,140.7,6.8,71.3,6.9,61.1,0.412,10.1,3.5,4.6,10.7,11.5,39179.0,2.44,4103.0,10.5,1845.0,4.709155415,35973.0,91.8,32864.0,83.9,94555.0,96.8,0.4237,30.2,0.255391919,0.020482742,7533.320944,0.109532109,0.10615993,1.1834474,10351.0,17660.0,2437.0,"Laramie County, Wyoming",3.0708758137820904e-06,2.610244441714777e-05,4.657494984236171e-05,56021.0,1.3333333333333333,1.3333333333333333,-0.6666666666666666,4.333333333333333,-1.0,7.166666666666667,10.833333333333334,12.833333333333334,0.0,4.0,-4.666666666666667,8.333333333333334,6.333333333333333,11.333333333333334,10.5,-5.166666666666667,1.0,4.666666666666667,10.0,12.333333333333334,18.333333333333332,28.333333333333332,7.833333333333333,11.833333333333334,7.833333333333333,6.333333333333333,7.666666666666667,-2.0,-3.3333333333333335,1.5,11.0,0.6666666666666666,5.833333333333333,-24.5,-18.5,-4.666666666666667,-12.833333333333334,-2.6666666666666665,-8.166666666666666,-7.5,-5.166666666666667,-21.833333333333332,-20.666666666666668,-11.166666666666666,-10.833333333333334,-4.666666666666667,-8.5,-25.833333333333332,-14.833333333333334,-6.833333333333333,-4.333333333333333,0.6666666666666666,-8.666666666666666,-3.5,-4.166666666666667,0.6666666666666666,-8.666666666666666,-38.0,-22.333333333333332,-17.833333333333332,-15.166666666666666,-31.166666666666668,-16.0,-9.833333333333334,-8.5,-1.1666666666666667,5.5,-2.0,-7.833333333333333,-10.0,5.333333333333333,-3.0,5.833333333333333,-6.333333333333333,10.0,11.0,4.5,-2.1666666666666665,61.0,-212.0,-111.16666666666667
182,1003,55962,4.4,10.2,10.6,29.8,189800,31.3,3.4,78.1,42.8,208107,0.51,9.4,114.6,65.5,348,4,170,417,18667,3833.0,69624,25813.0,54145.0,0,0,0,4.0,0,0,0,0,0,2818,882,23728,10023,3,3,7.0,0,1,2,0,0,0,0,23,50,246,140415.0,3,0,0,0,1,0,0,0,0,1,2,0,86291,0,0,66,73180,304662,0,5728,8558,4379,109403,103225,212628.0,30568,218022,42413,17249,298,17249,298,428,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,143.0,295.0,211.0,0,0.0,15.82088046,84.17911954,8.5,80.3,31.3,138.1,9.8,69.3,11.3,56.5,0.462,11.7,3.6,10.3,10.7,16.9,78622.0,2.61,10093.0,12.8,4077.0,5.185571469,69635.0,88.6,61424.0,78.1,200937.0,96.6,0.4609,26.4,0.193533617,0.014482934,7224.632159999999,0.138317253,0.12795922,1.0113881,20651.0,50539.0,2374.0,"Baldwin County, Alabama",7.20783058714988e-07,1.60974883113014e-05,2.618845113331123e-05,1003.0,16.0,1.6666666666666667,9.0,6.333333333333333,12.0,1.1666666666666667,17.5,15.666666666666666,25.0,3.3333333333333335,6.166666666666667,14.333333333333334,11.833333333333334,17.166666666666668,27.666666666666668,22.5,8.333333333333334,12.0,3.6666666666666665,8.333333333333334,15.666666666666666,21.666666666666668,25.666666666666668,13.333333333333334,16.333333333333332,20.333333333333332,21.0,29.0,30.0,31.666666666666668,16.833333333333332,16.0,14.5,5.5,-4.666666666666667,-13.166666666666666,-13.333333333333334,-16.833333333333332,-15.666666666666666,-13.833333333333334,-17.333333333333332,-15.166666666666666,-21.666666666666668,-23.333333333333332,-23.5,-24.0,-17.333333333333332,-21.833333333333332,-19.5,-25.166666666666668,-31.5,-28.166666666666668,-26.333333333333332,-22.833333333333332,-24.166666666666668,-25.333333333333332,-25.333333333333332,-44.666666666666664,-24.666666666666668,-23.166666666666668,-19.333333333333332,-21.833333333333332,-21.833333333333332,-24.833333333333332,-28.833333333333332,-23.833333333333332,-18.666666666666668,-17.5,-30.666666666666668,-17.5,-19.666666666666668,-17.0,-20.5,-18.5,-23.166666666666668,-11.666666666666666,-3.5,-0.3333333333333333,241.5,-466.6666666666667,-387.0
183,4019,51037,7.6,9.9,17.8,12.3,173500,31.9,13.0,83.1,38.3,1019722,0.43,3.2,106.7,48.0,3207,16,1015,3683,134325,3016.0,624250,96293.0,228674.0,156,0,0,36.0,6,6,6,2,0,15982,5198,179569,81848,10,10,26.0,1,1,2,1,5,1,0,29,84,246,843746.0,4,3,2,0,3,0,0,6,0,3,4,1,842606,0,2540,2794,388660,1986572,377212,27760,38174,22141,519734,503035,1022769.0,151293,1039073,196634,118902,2630,125398,2830,3798,2830,182,57,24,108,36,0,5,2,2,3,2,1,0,0.0,127.0,196.0,165.0,263,0.0,47.59396116,52.40603884,7.2,47.9,25.2,107.9,11.8,68.4,15.1,47.6,0.473,18.2,4.6,7.9,11.0,25.9,400907.0,2.47,48284.0,12.0,22415.0,5.5910722439999985,364714.0,91.0,333218.0,83.1,887487.0,87.0,0.4713,37.6,0.171546019,0.02917756,7281.72171,0.20005902600000006,0.161836695,3.8145185,131586.0,215226.0,9356.0,"Pima County, Arizona",1.1767913215562674e-06,2.843912360427646e-05,3.098883813431504e-05,4019.0,5.333333333333333,7.333333333333333,2.1666666666666665,5.666666666666667,4.833333333333333,6.333333333333333,-1.8333333333333333,-9.0,2.0,3.8333333333333335,3.6666666666666665,4.333333333333333,6.5,6.0,6.833333333333333,7.166666666666667,2.8333333333333335,5.0,7.166666666666667,6.666666666666667,6.333333333333333,7.0,1.5,6.833333333333333,5.0,3.6666666666666665,1.0,0.8333333333333334,1.6666666666666667,1.6666666666666667,-0.6666666666666666,-2.8333333333333335,-18.0,-12.666666666666666,-13.0,-16.666666666666668,-18.0,-16.833333333333332,-16.333333333333332,-18.0,-21.333333333333332,-24.333333333333332,-23.833333333333332,-24.0,-20.5,-21.166666666666668,-24.5,-24.166666666666668,-23.5,-27.833333333333332,-27.333333333333332,-25.0,-23.333333333333332,-25.833333333333332,-23.333333333333332,-24.166666666666668,-31.0,-32.333333333333336,-26.666666666666668,-23.666666666666668,-22.333333333333332,-22.833333333333332,-23.5,-25.0,-24.0,-22.833333333333332,-23.333333333333332,-22.833333333333332,-23.5,-24.0,-25.166666666666668,-25.833333333333332,-23.5,-23.833333333333332,-22.833333333333332,-22.5,-21.166666666666668,-23.666666666666668,-49.333333333333336,-481.8333333333333,-473.0
184,4017,40054,14.8,13.5,28.5,40.4,118800,15.8,2.9,60.7,36.4,108705,0.04,0.7,10.8,5.7,180,5,43,121,7931,3384.0,21923,15822.0,25035.0,4,2,2,5.0,1,3,3,0,1,2482,609,30548,16384,2,4,3.0,3,1,0,0,0,1,0,35,156,295,97470.0,1,0,2,1,1,0,0,2,0,2,0,0,83566,0,154,170,35658,463530,0,2926,4332,1912,54456,54500,108956.0,14241,110445,19185,5962,114,7272,164,130,164,12,0,0,0,0,0,1,0,0,0,0,0,0,0.0,183.0,206.0,198.0,12,0.0,57.7237539,42.2762461,13.6,50.3,33.4,106.5,17.4,84.5,28.4,37.4,0.477,28.2,7.0,5.7,13.9,46.0,34407.0,3.08,3963.0,11.5,4639.0,13.48272154,25746.0,74.8,20872.0,60.7,105541.0,97.1,0.4751,30.9,0.092306798,0.02628214,12723.51228,0.251977732,0.117605656,8.315085400000001,7894.0,21938.0,2124.0,"Navajo County, Arizona",1.1499011085046687e-05,0.0001393680143507658,0.0001936433466721862,4017.0,5.833333333333333,10.0,6.5,8.333333333333334,6.166666666666667,7.833333333333333,3.5,-5.0,-1.0,7.5,7.5,7.833333333333333,10.666666666666666,5.333333333333333,5.666666666666667,7.833333333333333,7.666666666666667,13.5,10.666666666666666,13.333333333333334,8.0,12.166666666666666,14.0,18.833333333333332,14.333333333333334,8.666666666666666,13.166666666666666,12.0,11.166666666666666,16.333333333333332,16.333333333333332,14.166666666666666,-0.5,-6.166666666666667,-0.3333333333333333,0.5,-3.1666666666666665,-5.833333333333333,-1.5,-8.5,-7.666666666666667,-15.666666666666666,-8.833333333333334,-9.5,-8.166666666666666,-5.166666666666667,-12.0,-12.166666666666666,-11.666666666666666,-10.833333333333334,-14.833333333333334,-12.333333333333334,-9.166666666666666,-13.5,-9.166666666666666,-10.833333333333334,-16.166666666666668,-27.166666666666668,-19.5,-11.5,-8.0,-5.5,-5.833333333333333,-6.833333333333333,-8.333333333333334,-6.166666666666667,-6.166666666666667,-7.166666666666667,-1.3333333333333333,0.8333333333333334,5.666666666666667,1.5,2.3333333333333335,1.6666666666666667,-1.6666666666666667,-0.3333333333333333,1.0,-1.5,167.66666666666666,-224.83333333333334,-76.83333333333333
185,5119,50093,5.2,8.6,17.0,14.4,153700,34.1,5.5,75.4,36.9,393463,2.0,36.3,503.8,231.1,3941,18,6318,2925,142529,4591.0,704976,52282.0,80814.0,101,0,0,5.0,7,7,7,1,2,4805,1755,67056,31970,10,8,24.0,1,1,2,0,4,0,0,33,83,236,361474.0,1,2,3,0,3,0,3,7,2,0,3,2,266927,70179,2364,3550,158772,2703298,1669595,10023,11233,5648,205196,188760,393956.0,45908,392680,58908,113142,2571,107703,2672,3023,2672,138,114,72,92,0,0,6,4,2,4,0,0,0,118.0,93.0,164.0,130.0,324,118.0,47.17276154,52.82723846,11.0,68.4,32.7,144.4,9.6,66.3,15.8,48.0,0.499,17.2,3.2,10.8,7.9,25.8,157083.0,2.46,17283.0,11.0,8030.0,5.111947187,135551.0,86.3,118418.0,75.4,371739.0,94.5,0.5025,41.6,0.052424514000000005,0.016466606,9482.749209,0.158875778,0.15011855,1.8361373,48015.0,69288.0,3506.0,"Pulaski County, Arkansas",7.751681860810291e-06,2.4398736348779937e-05,3.3802415983205536e-05,5119.0,-1.0,5.333333333333333,-4.0,-4.333333333333333,6.833333333333333,1.6666666666666667,3.1666666666666665,1.8333333333333333,-8.0,0.6666666666666666,6.833333333333333,6.666666666666667,11.0,11.0,13.666666666666666,8.833333333333334,6.666666666666667,13.666666666666666,9.0,18.833333333333332,14.0,10.833333333333334,18.333333333333332,-3.6666666666666665,15.833333333333334,11.0,14.333333333333334,-0.16666666666666666,-11.833333333333334,-9.666666666666666,-11.166666666666666,-4.666666666666667,-3.3333333333333335,-4.666666666666667,-5.833333333333333,-11.333333333333334,-27.333333333333332,-14.0,-9.166666666666666,0.6666666666666666,6.0,-5.0,-25.0,-5.0,-25.5,-8.333333333333334,1.5,-2.5,-12.5,-26.333333333333332,-12.666666666666666,-15.166666666666666,-14.5,-5.0,-7.0,-9.5,-21.5,-33.666666666666664,-16.166666666666668,-14.166666666666666,-3.3333333333333335,-0.8333333333333334,-13.0,-11.0,-27.0,-7.333333333333333,2.3333333333333335,-21.666666666666668,-6.166666666666667,-9.333333333333334,-10.833333333333334,-5.333333333333333,-9.833333333333334,-5.166666666666667,-0.6666666666666666,1.8333333333333333,1.1666666666666667,-4.5,4.5,-230.16666666666666,-161.0
186,39085,63475,4.4,5.1,8.3,6.5,153100,27.9,5.4,84.4,43.7,230052,3.87,4.0,1011.2,444.9,511,2,416,302,21805,5723.0,69978,26837.0,53386.0,15,0,0,2.0,1,1,1,0,1,2518,896,18837,8905,1,1,14.0,0,0,0,0,1,0,0,22,39,241,227511.0,0,1,0,0,0,0,0,1,0,1,0,0,72754,0,352,352,94156,499392,0,6977,8850,5099,117686,112431,230117.0,36965,230514,44804,17238,352,17238,352,309,352,49,0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.0,154.0,111.0,49,0.0,11.44485801,88.55514199,7.5,85.0,26.5,165.2,7.9,72.8,8.2,61.9,0.419,8.6,5.2,11.0,5.6,15.0,95980.0,2.36,11501.0,12.0,4121.0,4.293602834,86097.0,89.7,81052.0,84.4,217631.0,94.6,0.4198,25.6,0.24009168600000005,0.013740372,7575.069869,0.119337658,0.104310889,0.8284507999999999,24156.0,48426.0,2230.0,"Lake County, Ohio",1.7387373289517155e-06,2.2386243110253332e-05,1.1519134804305115e-05,39085.0,0.6666666666666666,8.333333333333334,4.333333333333333,2.8333333333333335,2.1666666666666665,1.0,6.0,14.5,30.166666666666668,6.0,5.0,2.3333333333333335,-2.3333333333333335,-3.1666666666666665,0.6666666666666666,20.166666666666668,1.3333333333333333,7.166666666666667,4.666666666666667,12.666666666666666,-0.8333333333333334,10.833333333333334,47.5,24.0,4.5,8.166666666666666,18.666666666666668,8.666666666666666,-0.5,13.5,4.333333333333333,-1.5,-2.1666666666666665,0.0,-1.6666666666666667,-17.333333333333332,2.1666666666666665,-14.0,-19.166666666666668,-0.16666666666666666,6.333333333333333,-11.0,-26.166666666666668,2.0,-23.166666666666668,-17.0,-6.833333333333333,-1.0,0.3333333333333333,6.166666666666667,-13.5,-4.333333333333333,-9.166666666666666,0.0,-13.5,-16.333333333333332,3.8333333333333335,-20.833333333333332,-21.666666666666668,-11.166666666666666,-13.166666666666666,-10.333333333333334,-21.833333333333332,-0.8333333333333334,7.833333333333333,0.8333333333333334,-12.166666666666666,-9.833333333333334,-4.833333333333333,2.1666666666666665,14.333333333333334,-23.166666666666668,8.666666666666666,12.333333333333334,-4.0,-10.666666666666666,-3.0,24.0,121.66666666666667,-163.5,-76.5
187,41051,64337,5.6,7.1,15.1,6.1,361300,44.5,14.0,86.1,37.0,798647,7.15,5.3,1704.9,753.2,2275,9,498,5078,101474,2797.0,549775,37475.0,133904.0,159,0,0,45.0,6,6,6,0,3,10372,2880,126836,59250,7,7,28.0,0,1,2,1,3,1,2,30,77,235,660486.0,1,1,0,0,0,0,0,6,1,1,5,1,313878,1,2266,2295,304540,4163679,635301,19084,19016,9595,407613,399942,807555.0,77423,811880,105006,95462,2031,100335,2195,5233,2195,102,51,61,99,44,16,5,3,2,3,2,1,0,268.0,98.0,176.0,145.0,214,268.0,28.68022368,71.31977632,8.1,51.0,22.6,97.8,9.0,56.2,19.1,62.3,0.481,14.2,3.0,8.4,7.3,20.0,321968.0,2.42,32018.0,9.9,12860.0,3.994185758,299350.0,93.0,277138.0,86.1,686616.0,86.0,0.4766,45.8,0.247403469,0.023191723,5911.788181,0.220362443,0.19212075,3.4148089999999995,124737.0,114050.0,4261.0,"Multnomah County, Oregon",1.3147235261636242e-06,2.1849452887195472e-05,2.1035576418617987e-05,41051.0,-5.5,8.833333333333334,8.166666666666666,8.333333333333334,8.5,6.666666666666667,8.666666666666666,12.833333333333334,2.1666666666666665,4.5,9.0,8.833333333333334,12.666666666666666,7.666666666666667,3.0,10.0,2.8333333333333335,9.166666666666666,11.166666666666666,8.166666666666666,-3.6666666666666665,3.8333333333333335,8.833333333333334,11.333333333333334,14.0,9.833333333333334,7.833333333333333,-6.0,-12.666666666666666,-4.333333333333333,1.1666666666666667,-2.6666666666666665,-4.833333333333333,-6.666666666666667,-10.5,-12.833333333333334,-17.5,-27.666666666666668,-32.5,-28.666666666666668,-29.833333333333332,-35.333333333333336,-34.666666666666664,-33.0,-32.5,-27.0,-26.833333333333332,-30.0,-30.5,-30.333333333333332,-26.0,-24.0,-21.0,-18.333333333333332,-19.5,-24.0,-25.5,-28.666666666666668,-19.833333333333332,-18.0,-20.833333333333332,-18.833333333333332,-20.166666666666668,-32.666666666666664,-24.333333333333332,-15.166666666666666,-23.0,-30.666666666666668,-24.0,-28.666666666666668,-25.0,-21.5,-21.666666666666668,-17.5,-21.166666666666668,-20.666666666666668,-22.666666666666668,-30.5,-33.166666666666664,-558.1666666666666,-456.8333333333333
188,42133,63902,5.0,5.6,10.0,6.6,173200,24.2,3.9,78.6,41.0,444014,1.9,5.3,481.1,197.6,877,5,633,817,43225,4099.0,199916,50763.0,94910.0,38,0,0,4.0,3,3,3,0,1,4923,1691,44343,18985,5,3,15.0,0,1,1,0,1,1,1,24,44,253,381751.0,0,2,0,0,0,0,0,3,0,1,1,1,160996,26695,773,773,168372,1207142,0,12465,15675,8438,225598,220480,446078.0,61057,448273,76155,43225,877,40087,757,827,757,60,20,10,29,0,0,2,1,1,1,0,0,0,0.0,75.0,149.0,115.0,90,0.0,16.14373384,83.85626616,9.3,82.5,34.1,152.6,10.9,76.3,12.1,62.3,0.416,9.8,4.6,10.7,6.4,16.5,171244.0,2.54,18846.0,11.0,8931.0,5.21536521,149292.0,87.2,134615.0,78.6,426531.0,96.1,0.4185,25.3,0.237351382,0.01995883,7035.539465999998,0.132813667,0.117846678,1.332021,49849.0,86119.0,3618.0,"York County, Pennsylvania",1.1260906187642731e-06,3.25440188822875e-05,3.74988176048503e-05,42133.0,-1.5,0.3333333333333333,10.166666666666666,3.1666666666666665,4.0,-0.8333333333333334,-2.0,14.333333333333334,22.166666666666668,10.5,0.6666666666666666,3.0,1.0,-0.16666666666666666,-0.5,11.166666666666666,15.166666666666666,3.3333333333333335,12.166666666666666,12.333333333333334,-1.6666666666666667,5.833333333333333,26.666666666666668,31.833333333333332,8.0,8.333333333333334,13.166666666666666,12.666666666666666,14.5,9.666666666666666,9.0,-0.16666666666666666,1.5,-10.333333333333334,-4.0,-9.333333333333334,-12.0,-32.166666666666664,-8.666666666666666,-29.833333333333332,-0.5,-6.333333333333333,-38.833333333333336,-27.833333333333332,-12.166666666666666,-22.833333333333332,-16.166666666666668,-13.666666666666666,-20.5,-17.5,-11.166666666666666,-8.666666666666666,-7.833333333333333,-2.8333333333333335,-22.333333333333332,-28.333333333333332,-13.5,-23.666666666666668,-26.666666666666668,-9.833333333333334,-7.333333333333333,-19.166666666666668,-22.666666666666668,-23.0,-7.666666666666667,-12.5,-21.666666666666668,-12.166666666666666,-17.166666666666668,-26.833333333333332,1.5,-34.166666666666664,-19.0,-5.333333333333333,0.0,-31.333333333333332,-7.833333333333333,14.666666666666666,96.0,-333.1666666666667,-288.1666666666667
189,42029,96726,4.4,5.9,6.8,4.8,347000,51.8,9.6,87.6,40.4,517156,2.66,5.7,664.7,256.4,1291,11,2284,1281,50561,3946.0,179429,59166.0,96973.0,50,0,0,4.0,4,4,4,0,0,3399,1262,34446,16251,6,5,21.0,0,1,2,2,0,1,1,17,32,265,433501.0,1,3,1,0,1,0,1,4,1,2,2,0,148190,16208,681,928,182900,898475,425941,13418,16089,8734,263460,255833,519293.0,63875,522046,82069,44939,998,42965,850,1306,850,73,6,0,23,0,0,4,1,1,3,0,0,0,238.0,70.0,214.0,152.0,79,238.0,19.95916069,80.04083931,7.4,71.1,21.2,133.1,7.1,49.0,5.0,92.6,0.458,7.0,3.9,10.4,6.3,9.1,189592.0,2.65,18710.0,9.9,7279.0,3.839297017,174348.0,92.0,165988.0,87.6,467492.0,90.4,0.4572,24.8,0.421262501,0.027755648,5001.084925,0.149848163,0.131166536,1.2321526000000005,56528.0,83709.0,2480.0,"Chester County, Pennsylvania",3.8673050298169215e-06,5.046833063911082e-05,8.469398015299059e-05,42029.0,6.0,4.833333333333333,10.666666666666666,6.166666666666667,1.8333333333333333,2.6666666666666665,0.3333333333333333,17.0,19.833333333333332,7.333333333333333,-0.3333333333333333,1.8333333333333333,1.8333333333333333,1.1666666666666667,4.0,7.166666666666667,11.166666666666666,6.166666666666667,9.666666666666666,11.5,-2.0,10.5,20.666666666666668,21.0,5.5,6.0,7.166666666666667,5.5,3.3333333333333335,-8.833333333333334,-15.5,-21.666666666666668,-16.833333333333332,-26.333333333333332,-19.833333333333332,-18.666666666666668,-31.166666666666668,-42.833333333333336,-28.5,-42.5,-25.333333333333332,-27.166666666666668,-45.666666666666664,-39.166666666666664,-35.166666666666664,-36.5,-27.833333333333332,-28.833333333333332,-34.666666666666664,-28.333333333333332,-26.166666666666668,-25.166666666666668,-24.666666666666668,-27.833333333333332,-37.166666666666664,-39.5,-25.833333333333332,-37.5,-43.666666666666664,-28.166666666666668,-30.0,-33.0,-34.0,-32.333333333333336,-22.833333333333332,-31.0,-34.333333333333336,-28.666666666666668,-32.0,-38.833333333333336,-11.333333333333334,-43.0,-32.666666666666664,-19.833333333333332,-26.833333333333332,-36.333333333333336,-26.333333333333332,-4.0,-102.83333333333333,-643.5,-589.1666666666666
190,42125,61567,5.1,4.0,9.3,11.9,162600,29.5,1.9,79.6,44.5,207547,0.94,3.0,242.5,108.5,507,4,126,374,21274,5823.0,97811,15577.0,52152.0,30,0,0,7.0,3,3,3,0,0,2858,876,19629,7884,4,3,13.0,0,1,0,2,0,0,1,23,39,237,202897.0,0,1,1,0,0,0,0,3,0,1,1,0,100959,771,564,564,85089,1097777,0,6790,8339,4993,105556,101742,207298.0,36366,207346,41638,21274,507,20665,493,378,493,42,8,0,0,0,0,3,1,0,0,0,0,0,0.0,53.0,108.0,85.0,50,0.0,6.977226472000001,93.02277353,10.7,87.8,31.3,159.7,7.7,71.0,11.6,58.1,0.452,9.7,5.6,10.3,5.2,16.7,84100.0,2.4,11146.0,13.3,3349.0,3.98216409,72308.0,86.0,66949.0,79.6,203567.0,98.1,0.4539,24.4,0.26372176,0.025729112,8881.677709,0.103176499,0.094015411,0.85461932,18905.0,46652.0,3386.0,"Washington County, Pennsylvania",1.6863650161168313e-06,1.4213647992984721e-05,1.180455511281782e-05,42125.0,1.1666666666666667,1.5,-1.5,-2.1666666666666665,2.6666666666666665,-0.8333333333333334,1.0,7.0,13.666666666666666,2.6666666666666665,-0.5,-0.3333333333333333,-5.166666666666667,1.5,0.5,13.0,1.1666666666666667,1.8333333333333333,5.166666666666667,5.0,-0.3333333333333333,3.5,25.333333333333332,10.833333333333334,2.0,1.5,13.833333333333334,9.833333333333334,-0.3333333333333333,-0.8333333333333334,-0.3333333333333333,-11.333333333333334,-8.833333333333334,-9.666666666666666,-19.0,-23.666666666666668,-8.5,-27.166666666666668,-20.833333333333332,-21.166666666666668,-8.666666666666666,-20.333333333333332,-22.333333333333332,-9.666666666666666,-25.333333333333332,-24.666666666666668,-22.0,-16.666666666666668,-16.5,-12.0,-16.0,-11.333333333333334,-20.666666666666668,-10.666666666666666,-20.666666666666668,-23.833333333333332,-12.0,-29.833333333333332,-28.166666666666668,-20.5,-12.666666666666666,-19.333333333333332,-23.833333333333332,-16.833333333333332,-6.333333333333333,-13.333333333333334,-20.166666666666668,-15.0,-19.0,-18.333333333333332,-0.5,-28.666666666666668,-10.666666666666666,-15.333333333333334,-8.666666666666666,-17.166666666666668,-13.666666666666666,2.5,-33.0,-365.1666666666667,-305.6666666666667
